\"	c
It	c
sounds	c
nice	c
but	c
I	c
do	c
n't	c
believe	c
it	c
\"	c
she	c
replied	c
.	c

\"	c
You	c
only	c
have	c
to	c
wait	c
\"	c
he	c
said	c
.	c

But	c
she	c
did	c
n't	c
wait	c
.	c

She	c
got	c
married	c
and	c
had	c
two	c
children	c
.	c

At	c
this	i
moment	i
Carole	c
was	c
living	c
with	c
her	c
husband	c
but	c
they	c
did	c
n't	c
love	c
each	c
other	c
any	c
more	c
.	c

Their	c
love	c
had	c
finished	c
.	c

In	c
his	c
letter	c
Paul	c
said	c
that	c
he	c
had	c
become	c
a	c
rich	c
man	c
and	c
he	c
would	c
come	c
back	c
to	c
meet	c
her	c
again	c
.	c

Her	c
friend	c
Pat	c
had	c
explained	c
the	c
whole	c
story	c
at	i
her	c
husband	c
.	c

What	c
she	i
would	i
do	c
?	c

10	c
June	c
2000	c

Dear	c
Manager	c
,	c

I	c
would	c
like	c
to	c
complain	c
about	c
your	c
theatre	c
and	c
the	c
musical	c
show	c
that	c
I	c
saw	c
last	c
week	c
.	c

I	c
went	c
to	c
London	c
for	c
a	c
holiday	c
last	c
week	c
and	c
read	c
the	c
advertisement	c
about	c
'	c
Over	c
the	c
rainbow	c
'	c
in	c
the	c
hotel	c
which	c
I	c
stayed	c
.	i

I	c
saw	c
Danny	c
Brook	c
and	c
Tina	c
Truelove	c
were	c
written	c
on	c
the	c
advertisement	c
paper	c
and	c
was	c
very	c
excited	c
.	c

However	c
,	c
Danny	c
Brook	c
did	c
not	c
appear	c
on	c
the	c
stage	c
until	c
the	c
end	c
of	c
musical	c
showing	c
time	c
.	c

I	c
was	c
really	c
disappointed	c
about	c
it	c
.	c

Secondly	c
,	c
starting	i
time	c
was	c
19:30	c
but	c
it	c
started	c
20:15	c
so	c
I	c
was	c
waited	i
for	c
45	c
minutes	c
.	c

It	c
was	c
so	i
long	c
time	c
to	c
wait	c
in	c
the	c
theatre	c
.	c

Thirdly	c
,	c
it	c
mentioned	c
about	c
discounts	c
.	c

Despite	c
of	NA
the	c
fact	c
that	c
I	c
am	c
a	c
student	c
,	c
I	c
could	c
not	c
get	c
any	c
discounts	c
.	c

I	c
also	c
visited	c
your	c
restaurant	c
after	c
the	c
show	c
but	c
already	i
closed	c
because	c
the	c
show	c
finished	c
late	c
.	c

Because	i
of	i
the	c
reason	i
above	c
,	c
I	c
,	c
indeed	c
,	c
spent	c
awful	i
last	c
night	c
in	c
London	c
.	c

I	c
would	c
like	c
you	c
to	c
refund	c
,	c
otherwise	c
,	c
I	c
will	c
take	c
an	NA
action	c
.	c

I	c
look	c
forward	c
to	c
receiving	c
reply	i
to	c
my	c
enquiry	c
.	c

Sincerely	c

Fashion	c
of	c
the	c
future	c

People	c
will	c
wear	c
this	c
kind	c
of	c
clothes	c
100	c
years	c
later	NA
from	c
now	c
.	c

If	c
weather	i
is	c
hot	c
then	c
we	c
do	c
n't	c
have	c
to	c
wear	c
under	i
wear	i
because	c
very	c
thin	c
and	c
light	c
clothes	c
will	c
support	c
our	c
bodies	c
.	c

There	c
will	c
be	c
two	c
functions	c
for	c
summer	c
clothes	c
that	c
we	c
do	c
n't	c
need	c
to	c
wear	c
clothes	c
like	c
layer	c
and	c
layer	c
.	c

For	c
example	c
,	c
T	c
-	c
shirts	c
for	c
women	c
are	i
included	i
bra	i
:	c
easy	c
to	c
take	c
it	c
out	c
when	c
you	c
wash	c
it	c
,	c
is	i
very	c
simple	c
and	c
comfortable	c
.	c

What	c
about	c
short	c
pants	c
?	c

You	c
do	c
n't	c
have	c
to	c
wear	c
knickers	c
.	c

We	c
can	c
just	c
put	c
some	c
thin	c
pads	c
in	c
there	c
.	c

We	c
ca	c
n't	c
feel	c
it	c
and	c
easy	c
to	c
remove	c
and	c
just	c
can	NA
wash	c
it	c
.	c

Simplest	c
is	c
the	c
best	c
in	c
summer	c
!	c

When	c
it	c
's	c
very	c
cold	c
winter	i
,	c
we	c
just	c
wear	c
light	c
clothes	c
what	c
we	c
want	c
,	c
in	c
our	c
style	c
.	c

Because	c
special	c
warm	c
and	c
healthy	c
material	c
will	c
be	c
developed	c
and	c
use	i
them	NA
inside	c
thin	c
clothes	c
so	c
we	c
do	c
n't	c
need	c
to	c
put	c
heavy	c
clothes	c
on	c
our	c
bodies	c
.	c

We	c
can	c
show	c
our	c
body	i
line	i
in	c
winter	c
as	c
well	c
.	c

Most	c
important	c
thing	c
is	c
that	c
we	c
do	c
n't	c
have	c
to	c
kill	c
the	NA
animals	c
only	i
for	c
people	c
's	c
cruel	c
aims	c
.	c

Functions	c
'	c
clothes	c
are	c
the	c
way	c
to	c
love	c
animals	c
!	c

DECEMBER	c
12TH	c

PRINCIPAL	c
MR	c
.	c

ROBERTSON	c

DEAR	c
SIR	c
,	c

I	c
WANT	c
TO	c
THAK	i
YOU	c
FOR	c
PREPARING	c
SUCH	c
A	c
GOOD	c
PROGRAMME	c
FOR	c
US	c
AND	c
ESPECIALLY	c
FOR	c
TAKING	c
US	c
TO	i
THE	c
RIVER	c
TRIP	c
TO	c
GREENWICH	c
.	c

I	c
WOULD	c
LIKE	c
TO	c
KNOW	c
IF	c
THERE	c
IS	c
ANY	c
CHANCE	c
OF	c
CHANGING	c
THE	c
PROGRAMME	c
BECAUSE	c
WE	c
HAVE	c
FOUND	c
A	c
VERY	c
INTERESTING	c
ACTIVITY	c
TO	c
DO	c
ON	c
TUESDAY	c
14	c
MARCH	c
.	c
IT	c
CONSISTS	i
ON	i
VISITING	c
THE	c
LONDON	c
FASHION	c
AND	c
LEISURE	c
SHOW	c
IN	i
THE	c
CENTRAL	c
EXHIBITION	c
HALL	c
.	c

I	c
THINK	c
IT	c
'S	c
A	c
GREAT	c
OPPORTUNITY	c
TO	c
MAKE	c
GREATER	c
USE	c
OF	c
OUR	c
KNOWLEDGE	c
OF	c
ENGLISH	i
LANGUAGE	c
.	c

ON	i
THE	i
OTHER	i
HAND	i
,	c
WE	c
COULD	c
LEARN	c
THE	c
DIFFERENT	c
WAYS	c
TO	c
GET	c
TO	c
THE	c
CENTRAL	c
EXHIBITION	c
HALL	c
.	c

I	c
SUGGEST	c
THAT	c
WE	c
SHOULD	c
GO	c
TO	c
THE	c

ART	c
GALLERY	c
IN	c
THE	c
MORNING	c
AND	c
INSTEAD	c
OF	c
HAVING	c
THE	c
AFTERNOON	c
FREE	c
WE	c
COULD	c
GO	c
TO	c
THE	c
FASHION	c
AND	c
LEISURE	c
SHOW	c
.	c

I	c
WILL	c
BE	c
WRITING	i
ANXIOUSLY	c
FOR	c
YOUR	c
RESPONSE	c
.	c

YOURS	c
FAITHFULLY	c

(	c
FAMOUS	c
PEOPLE	c
,	c
SUCH	c
AS	c
POLITICIANS	c
AND	c
FILM	c
STARS	c
,	c
DESERVE	c
TO	c
HAVE	c
A	c
PRIVATE	c
LIFE	c
WITHOUT	c
JOURNALISTS	c
FOLLOWING	c
THEM	c
ALL	c
THE	c
TIME	c
)	c

FAMOUS	c
PEOPLE	c
SUCH	c
AS	c
SINGERS	c
,	c
FILM	c
STARS	c
,	c
ETC	c
ARE	c
ALWAYS	c
THE	c
CENTRE	c
OF	c
ATTENTION	c
.	c

AS	c
SOME	c
OF	c
THEM	c
ARE	c
CONSIDERED	c
IDOLS	c
,	c
THEIR	c
FANS	c
WANT	c
TO	c
KNOW	c
HOW	c
THEY	c
ACT	i
IN	c
THEIR	c
PRIVATE	c
LIVES	c
,	c
WITH	c
THEIR	c
FAMILY	c
OR	c
FRIENDS	c
.	c

AS	c
A	c
RESPONSE	c
TO	c
THIS	c
DEMAND	c
OF	i
INFORMATION	c
,	c
JOURNALISTS	c
FOLLOW	c
FAMOUS	c
PEOPLE	c
DAY	c
AND	c
NIGHT	c
IN	c
MANY	c
DIFFERENT	c
WAYS	c
,	c
FOR	c
EXAMPLE	c
,	c
CHASING	c
THEIR	c
CARS	c
,	c
TAKING	c
PHOTOGRAPHS	c
OR	c
BREAKING	c
INTO	c
THEIR	c
HOUSES	c
WHILE	c
THEY	c
ARE	c
ON	c
HOLIDAYS	i
.	c

THIS	c
SITUATION	c
AFFECTS	c
FAMOUS	c
PERSONAL	i
LIVES	i
BECAUSE	c
THEY	c
ARE	c
NOT	c
ALLOWED	c
TO	c
HAVE	c
PRIVACY	i

THE	c
MOST	c
IMPORTANT	c
THING	c
IS	c
THAT	c
,	c
ALTHOUGH	c
THEY	c
ARE	c
FAMOUS	c
,	c
THEY	c
ARE	c
JUST	c
NORMAL	c
PEOPLE	c
THAT	c
DESERVE	c
TO	c
HAVE	c
A	c
PRIVATE	c
LIFE	c
WITHOUT	c
JOURNALISTS	c
AND	c
FANS	c
FOLLOWING	c
THEM	c
ALL	c
THE	c
TIME	c
,	c
AND	c
ON	c
THE	c
OTHER	c
HAND	c
PEOPLE	c
HAVE	c
TO	c
LEARN	c
TO	c
RESPECT	c
THE	c
FAMOUS	i
RIGHT	i
TO	c
KEEP	c
THEIR	c
PERSONAL	c
LIVES	c
IN	NA
SECRET	c
.	c

IN	c
MY	c
OPINION	c
FAMOUS	c
PEOPLE	c
ARE	c
BEING	c
OBLIGED	c
TO	c
PAY	c
A	c
PRICE	c
FOR	c
BEING	c
FAMOUS	c
THAT	c
IN	c
SOME	c
CASS	i
,	c
COSTS	c
MORE	c
THAN	c
THEY	c
DESERVE	c
TO	c
PAY	c
.	c

To	c
Mr.	c
Robertson	c

I	c
am	c
writing	c
to	c
tell	c
you	c
something	c
about	c
the	c
three	c
-	c
day	c
trip	c
to	c
London	c
.	c

I	c
have	c
seen	c
your	c
programme	c
for	c
the	c
trip	c
and	c
I	c
think	c
it	c
is	c
going	c
to	c
be	c
a	c
great	c
trip	c
.	c

Thank	c
you	c
very	c
much	c
for	c
organising	c
this	c
trip	c
and	c
putting	c
all	c
your	c
spare	c
time	c
and	c
effort	c
into	c
it	c
.	c

Personally	c
,	c
I	c
enjoy	c
looking	c
and	i
learning	c
about	c
new	c
inventions	c
and	c
all	c
the	c
science	c
.	c

That	c
is	c
why	c
I	c
think	c
the	c
trip	c
to	c
the	c
science	c
museum	c
is	c
a	c
good	c
idea	c
.	c

However	c
,	c
my	c
class	c
and	c
I	c
have	c
seen	c
an	c
advertisement	c
about	i
a	c
fashion	c
and	c
leisure	c
show	c
.	c
We	c
are	c
attracted	c
to	c
this	c
show	c
and	c
would	c
like	c
to	c
go	c
.	c

Unfortunately	c
,	c
it	c
is	c
on	c
14th	c
March	c
,	c
which	c
is	c
the	c
day	c
we	c
will	c
be	c
visiting	c
the	c
science	c
museum	c
.	c

This	c
show	c
is	c
on	c
the	c
14th	c
March	c
.	c

It	c
is	c
in	c
the	c
Central	c
Exhibition	c
Hall	c
and	c
will	c
start	c
and	i
ten	c
o'clock	c
and	c
finish	c
at	c
five	c
o'clock	c
in	c
the	c
evening	c
.	c

Apparently	c
,	c
this	c
show	c
is	c
free	c
to	c
all	c
students	c
,	c
which	c
means	c
if	c
we	c
went	c
,	c
the	c
cost	c
of	c
the	c
trip	c
will	i
be	c
cut	i
down	i
.	c

I	c
think	c
it	c
is	c
a	c
great	c
opportunity	c
because	c
it	c
is	c
based	c
on	c
fashion	c
.	c

We	c
like	c
to	c
keep	c
up	c
with	c
the	c
rage	i
but	c
I	c
think	c
it	c
will	c
help	c
those	c
who	c
want	c
to	c
become	c
a	NA
fashion	c
designer	i
later	c
on	c
.	c

I	c
have	c
a	c
suggestion	c
on	c
how	c
the	c
programme	c
could	c
be	c
changed	c
.	c

The	c
shopping	c
time	c
could	c
be	c
after	c
the	c
show	c
and	c
the	c
free	c
time	c
exchanged	c
for	c
the	c
science	c
museum	c
.	c

If	c
we	c
go	c
to	c
the	c
show	c
,	c
we	c
can	c
do	c
without	c
the	c
free	c
time	c
.	c

Please	c
give	c
this	c
your	c
careful	c
consideration	c
..	c

Yours	c
sincerely	c
,	c

In	c
a	c
country	c
like	c
the	c
UK	c
,	c
we	c
are	c
all	c
bound	c
to	c
have	c
houses	c
.	c

We	c
either	c
own	c
it	c
,	c
or	c
we	c
simply	c
borrow	c
it	c
from	c
other	c
people	c
.	c
We	c
take	c
our	c
homes	c
for	c
granted	c
.	c

Think	c
about	c
the	c
people	c
in	c
the	c
poor	c
countries	c
!	c

They	c
struggle	c
to	c
survive	c
.	c

However	c
,	c
as	c
we	c
approach	c
the	c
future	c
,	c
our	c
homes	c
will	c
start	c
to	c
change	c
.	c

Have	c
you	c
ever	c
thought	c
about	c
how	c
the	c
changes	c
will	c
affect	c
our	c
lives	c
?	c

I	c
doubt	c
it	c
.	c

There	c
will	c
be	c
lots	c
of	c
differences	c
in	c
our	c
homes	c
of	c
the	c
future	c
from	c
our	c
homes	c
now	c
,	c
but	c
there	c
may	c
also	c
be	c
a	c
lot	c
of	c
similarities	c
.	c

For	c
one	c
,	c
the	c
future	c
homes	i
might	c
not	c
be	c
built	c
out	c
of	c
bricks	c
at	c
all	c
!	c

It	c
may	c
be	c
built	c
out	c
of	c
a	c
stronger	c
substance	c
or	c
a	c
more	c
attractive	c
one	c
,	c
such	c
as	c
glass	c
.	c

Non	c
-	c
breakable	c
glass	c
.	c

Also	c
,	c
due	c
to	c
global	c
warming	c
,	c
sea	c
levels	c
might	c
rise	c
and	c
risk	i
of	c
flooding	c
will	c
also	c
rise	c
.	c

Therefore	c
,	c
houses	c
will	c
be	c
built	c
on	c
high	c
supports	c
.	c

All	c
domestic	c
appliances	c
such	c
as	c
showers	c
,	c
kettles	c
,	c
lights	c
,	c
TV	c
and	c
curtains	c
may	c
be	c
voice	c
activated	c
.	c

Incredibly	c
high	c
security	c
will	c
prevent	c
robbery	c
.	c

The	c
future	c
homes	c
will	c
also	c
have	c
many	c
similarities	c
,	c
such	c
as	c
having	c
a	c
separate	c
bathroom	c
,	c
and	c
not	c
having	c
one	c
in	c
a	c
bedroom	c
,	c
or	c
having	c
two	c
floors	c
or	c
having	c
garages	c
.	c

It	c
has	c
been	c
a	c
pleasure	c
sharing	c
my	c
thoughts	c
with	c
you	c
.	c

What	c
do	c
you	c
think	c
will	c
happen	c
in	c
the	c
future	c
?	c

Dear	c
Mrs.	c
Jane	NA
Clark	c
,	c

Recently	c
I	c
was	c
at	c
the	c
annual	c
international	c
arts	c
festival	c
,	NA
that	c
you	c
organized	c
.	c

I	c
'm	c
writing	c
this	c
letter	c
to	c
thank	c
you	c
for	c
giving	c
a	i
possibility	i
to	c
know	c
more	c
about	c
modern	c
art	c
.	c

I	c
think	c
,	NA
it	c
is	c
a	c
wonderful	c
idea	c
to	c
organize	c
such	c
festivals	c
each	c
year	c
,	c
because	c
it	c
is	c
very	c
interesting	c
to	c
learn	c
some	c
news	c
about	c
life	c
in	c
other	c
countries	c
.	c

Unfortunately	c
,	c
only	c
six	c
countries	c
were	c
represented	c
this	c
year	c
at	c
the	c
festival	c
,	c
but	c
I	c
hope	c
that	c
soon	c
there	c
would	i
be	c
much	i
more	c
of	c
them	c
.	c

I	c
extremely	i
liked	c
all	c
concerts	i
,	c
shows	c
,	c
exhibitions	i
,	c
but	c
why	c
there	i
were	i
n't	i
any	c
photograph	i
exhibitions	c
?	c

I	c
think	c
,	NA
you	c
should	c
make	i
some	c
next	c
year	c
.	c

Then	i
,	c
I	c
want	c
to	c
mark	i
,	NA
that	c
concert	i
halls	c
were	c
too	c
small	c
,	c
that	c
is	c
why	c
they	c
were	c
overcrowded	c
during	c
some	c
concerts	c
.	c

Then	i
,	c
I	c
want	c
to	c
say	c
,	NA
that	c
plays	i
and	c
films	c
were	c
exellent	i
,	c
but	c
it	i
was	i
n't	c
enough	c
of	c
them	c
for	c
me	c
.	c

May	i
be	i
you	c
should	c
make	i
more	c
next	c
year	c
?	c

And	c
at	i
the	i
end	i
,	c
my	c
opinion	c
is	c
that	c
one	c
weekend	c
ticket	c
for	c
all	c
events	c
is	c
a	c
great	c
idea	c
,	c
because	c
you	c
do	c
n't	c
have	c
to	c
stay	i
in	c
queues	c
to	c
buy	c
a	c
ticket	c
for	c
a	c
show	c
,	NA
you	c
want	c
to	c
go	c
to	c
.	c

Yours	c
sincerely	c
,	c

Dear	c
Lucia	c
,	c

I	c
was	c
very	c
pleased	c
to	c
receive	c
your	c
letter	c
.	c

You	c
asked	c
,	NA
if	c
there	c
are	c
some	c
school	c
rules	c
in	c
my	c
country	c
.	c

As	c
you	c
know	c
,	c
I	c
'm	c
studying	c
at	c
the	i
private	c
Academy	c
,	c
so	c
the	c
rules	c
in	c
my	c
institute	c
are	c
different	c
from	c
the	c
rules	c
in	c
state	c
institutes	c
.	c
I	c
'll	c
give	c
you	c
an	c
example	c
.	c

In	c
our	c
Acadamy	i
we	c
are	c
not	c
allowed	c
to	c
smoke	c
.	c

The	c
fine	c
for	c
smoking	c
on	c
the	c
Academy	c
is	NA
territory	i
is	c
100	c
dollars	c
.	c

So	c
nobody	c
smokes	c
there	c
.	c

I	c
do	c
n't	c
smoke	c
,	c
so	c
I	c
do	c
n't	c
care	c
about	c
this	c
rule	c
.	c

But	c
some	c
of	c
my	c
friends	c
really	c
would	c
like	c
to	c
change	c
it	c
.	c

You	c
also	c
wanted	c
to	c
know	c
about	c
what	c
I	c
'm	c
allowed	c
or	c
not	c
allowed	c
to	c
do	c
at	c
home	c
.	c

Well	c
,	c
I	c
have	c
rather	c
modern	c
parents	c
,	c
so	c
they	c
do	c
n't	c
prohibit	i
me	c
to	i
go	i
to	c
the	NA
discoes	i
or	c
somewhere	c
with	c
my	c
friends	c
.	c

The	c
only	c
rule	c
for	c
me	c
at	c
home	c
is	c
to	c
walk	c
out	NA
with	NA
my	c
dog	c
three	c
times	c
a	c
day	c
.	c

I	c
hope	c
it	c
was	c
interesting	c
for	c
you	c
to	c
know	c
about	c
the	c
rules	c
in	c
my	c
life	c
.	c

Look	i
forward	c
to	c
hearing	c
from	c
you	c
,	c

Dear	c
Sir	c
/	c
Madam	c
,	c

I	c
was	i
to	c
Circle	i
Theatre	c
to	c
watch	c
'	i
Over	c
the	c
rainbow	c
'	c
musical	c
show	c
,	c
recently	c
.	c

I	c
was	c
trully	i
dissapointed	i
by	c
it	c
.	c

My	c
expectations	c
were	c
high	c
after	c
I	c
've	i
read	c
your	c
leaflet	c
in	c
which	c
it	c
was	c
advertised	c
as	c
'	c
London	c
's	c
newest	c
and	c
best	c
musical	c
show	c
'	c
.	c

Now	c
,	c
I	c
can	c
assure	c
you	c
it	c
was	c
n't	c
.	c

Firstly	c
,	c
it	c
was	c
Danny	c
Brook	c
who	c
was	c
supposed	c
to	c
star	c
.	c

The	c
substitute	c
was	c
far	c
worse	c
.	c

Secondly	c
,	c
I	c
had	c
to	c
wait	c
fourty	i
-	c
five	c
minutes	c
before	c
the	c
show	c
finally	c
began	c
.	c

Another	c
unkept	c
promise	c
are	i
the	c
discounts	c
.	c

There	c
were	c
n't	c
any	c
!	c

Lastly	c
,	c
when	c
I	c
got	c
hungry	c
after	c
the	c
delay	c
it	c
appeared	c
that	c
the	c
theatre	c
restaurant	c
is	i
closed	c
.	c
You	c
can	c
believe	c
me	c
it	c
was	c
n't	c
'	c
my	c
perfect	c
evening	c
out	c
'	c
and	c
I	c
have	c
no	c
other	c
choice	c
than	c
asking	i
to	i
give	c
my	i
money	c
back	c
.	c

I	c
paid	c
for	c
something	c
I	c
did	c
n't	c
get	c
so	c
it	c
is	c
obvious	c
that	c
I	c
want	c
my	c
money	c
back	c
.	c

I	c
got	c
the	c
£	c
15	c
ticket	c
.	c

I	c
'd	c
like	c
you	c
to	c
send	c
the	c
money	c
to	c
this	c
adress	i
;	c
ul	c
Taklowa	c
10	c

Skoclow	c
43	c
-	c
430	c

POLAND	c

Yours	c
sincerely	i
,	c

Unfortunately	c
,	c
Pat	c
was	c
n't	c
very	c
good	c
at	c
keeping	c
secrets	c
.	c

After	c
two	c
days	c
the	c
whole	c
school	c
knew	c
.	c

When	c
Paul	c
entered	c
the	c
school	c
gate	c
,	c
other	c
children	c
began	c
to	c
tease	c
him	c
and	c
laugh	c
.	c

Paul	c
could	c
n't	c
stand	c
it	c
.	c

He	c
ran	c
out	c
quickly	c
,	c
leaving	c
everyone	c
behind	c
.	c

He	c
felt	c
very	c
ashamed	c
and	c
did	c
n't	c
know	c
what	c
to	c
do	c
.	c

Normally	c
,	c
he	c
would	c
go	c
and	c
talk	c
to	c
Pat	c
but	c
Pat	c
betrayed	c
him	c
.	c

They	c
were	c
no	c
longer	c
friends	c
.	c
'	c

How	c
could	c
he	c
,	c
'	c
Paul	c
thought	c
'	c
Now	c
the	c
whole	c
school	c
knows	c
Jean	c
attracts	c
me	c
'	c
.	c

As	c
he	c
was	c
sitting	c
there	c
,	c
he	c
heard	c
someone	c
walking	c
towards	c
him	c
.	c

He	c
turned	c
around	c
and	c
saw	c
...	c
Jean	c
.	c
'	c

What	c
are	c
you	c
dong	i
here	c
,	i
why	i
are	c
n't	c
you	c
at	c
school	c
?	c
'	c

she	c
asked	c
.	c

Paul	c
was	c
like	NA
paralyzed	c
.	c

He	c
could	c
n't	c
reply	c
.	c
'	c

I	c
had	NA
heard	c
what	c
you	c
've	c
said	c
about	c
me	c
'	c
,	c
she	c
said	c
,	c
I	c
think	c
it	c
's	c
sweet	c
'	c
.	c

Paul	c
could	c
n't	c
believe	c
his	c
ears	c
.	c

While	c
he	c
was	c
thinking	c
how	c
to	c
reply	c
,	c
Jean	c
took	c
his	c
hand	c
and	c
led	c
him	c
to	c
the	c
school	c
.	c

When	c
they	c
entered	c
everyone	c
became	c
silent	c
.	c

All	c
the	c
children	c
were	c
staring	c
at	c
them	c
and	c
Paul	c
thought	c
that	c
Pat	c
is	i
n't	c
that	c
bad	c
at	c
all	c
.	c

Cambridge	c
13.06.00	c

Dear	c
Helen	c
Ryan	c

Competition	c
Organiser	c

I	c
am	c
glad	c
to	c
know	c
about	c
the	c
news	c
that	c
I	c
have	c
received	c
.	c

It	c
is	c
a	c
dream	c
becames	i
true	c
and	c
was	c
really	c
unexpected	c
for	c
me	c
!	c

I	c
would	c
like	c
to	c
travel	c
on	i
July	c
because	c
of	NA
it	c
is	c
more	c
suitable	c
for	c
me	c
.	c

I	c
think	c
I	c
will	c
really	c
enjoy	c
if	i
I	c
could	i
stay	c
in	c
tents	i
it	i
is	c
going	c
to	c
be	c
a	c
new	c
experience	c
and	c
looks	c
exciting	c
.	c

About	c
the	c
activities	c
while	c
at	c
the	c
Camp	c
I	c
would	c
like	c
to	c
enjoy	i
swimming	c
,	c
not	c
because	c
I	c
am	c
good	c
in	i
it	c
,	c
just	c
because	c
I	c
keen	i
on	c
and	i
the	c
other	c
one	c
is	c
Photography	c
.	c

As	c
I	c
never	c
did	c
this	c
in	c
whole	i
my	i
life	c
could	c
you	c
tell	c
me	c
if	c
we	c
have	c
to	c
do	i
our	c
own	c
meals	c
or	c
I	i
can	i
find	c
everything	c
ready	c
to	c
eat	c
there	c
?	c

If	c
no	i
,	c
what	c
do	c
you	c
sugest	i
?	c

The	c
same	c
question	c
for	c
clothes	c
and	c
money	c
.	c

How	c
much	c
I	i
have	c
to	c
get	i
in	c
my	c
pocket	c
?	c

I	c
hope	c
has	c
had	c
your	c
questions	c
out	c
of	c
your	c
mind	c
.	c

Yours	c
sincerely	c

Cambridge	c
13.06.00	c

Dear	c
friend	c

Kim	c

Last	c
month	c
,	c
I	c
enjoyed	c
to	i
help	i
at	c
a	c
pop	c
concert	c
in	c
Portugal	c
.	c

Everything	c
were	i
new	c
for	c
me	c
.	c

I	c
had	c
to	c
(	c
lyd	c
)	c
tidy	c
up	c
the	c
place	c
where	c
they	c
have	c
to	c
wait	c
until	i
their	c
turn	c
.	c

The	c
group	c
asked	c
me	c
make	i
sure	c
that	c
in	c
the	c
fridge	c
they	c
always	c
could	c
find	c
a	c
big	i
variety	c
of	c
drinks	c
including	c
honey	c
and	c
lemon	c
for	c
throat	i
.	c

Other	i
thing	c
I	c
had	c
to	c
do	c
is	i
keep	c
an	c
eye	c
in	i
the	c
towels	c
,	c
I	c
mean	c
,	c
dried	i
towels	c
because	c
as	c
you	c
know	c
that	c
country	c
is	c
too	c
hot	c
,	c
especially	c
for	c
my	c
liking	c
,	c
as	i
they	c
have	c
to	c
change	c
the	NA
clothes	c
and	c
looks	i
fresh	c
;	c
do	c
n't	c
ask	c
me	c
why	c
.	c

The	c
pop	c
concert	c
happened	c
in	c
a	c
big	c
stadium	c
called	c
\"	c
Mararcanã	c
