-	c
pohanský	c
původ	c
.	c

Glavní	i
obsah	c
Kaljad	c
-	c
přivítání	c
slůnca	i
,	c
a	c
začatek	i
nárůstů	i
delki	i
dnu	i
.	c

Mladež	i
muže	i
výpravit	i
se	i
malymi	i
skupinami	i
po	i
obce	c
,	c
spivaji	i
,	c
přeje	c
lídem	i
nejaké	c
dobré	c
věci	c
,	c
a	c
tym	i
padem	i
získáváji	i
si	i
penize	i
,	c
pečivo	c
,	c
alkohol	c
atd	c
.	c

Vánoční	c
stromek	c
,	c
dárky	c
,	c
Děd	c
Moroz	c
,	c
resp	c
.	c

Dzed	c
Maroz	c
spojeny	i
více	c
s	c
Novým	c
rokem	c
,	c
než	c
s	c
Vánocemi	c
.	c

Jak	c
v	c
Bělorusku	c
slaví	c
Vánoce	c
?	c

Musím	c
přiznat	c
,	c
že	c
já	c
o	c
tom	c
mnoho	c
nevím	c
.	c

Nebo	c
nevím	c
nějaké	c
specifiské	i
běloruské	c
národní	c
tradice	c
,	c
protože	c
vyrostl	i
jsem	i
ve	c
městě	c
,	c
kde	c
oslává	i
Vánoc	c
neni	i
tak	c
rozšiřena	i
.	c

Ale	c
,	c
možná	c
je	c
to	c
také	c
odpověd	i
.	c

Kromě	c
toho	c
nelogického	c
kontrasta	i
v	c
hodnocení	c
Vánoc	c
ve	c
více	i
-	i
mené	i
christianském	c
Bělorusku	c
v	c
porovnání	c
s	c
více	i
-	i
mené	i
ateistickém	i
Českom	i
,	c
máme	c
ještě	c
jednu	c
zvláštnost	c
.	c

Slavime	i
(	c
přesnejí	i
neslavime	i
,	c
ale	c
nepracujeme	c
)	c
Vánoce	c
dvakrát	c
–	c
podle	c
pravoslavní	i
a	c
katolické	c
tradici	i
(	c
v	c
noc	i
s	i
24	c
.	c

prosince	c
a	c
6	c
.	c

ledna	c
)	c
.	c

A	c
zrovna	c
uprostrěd	i
te	i
doby	c
máme	c
svůj	c
hlavní	c
celoroční	c
svátek	c
–	c
Nový	c
rok	c
.	c

Pro	c
zajímavost	c
mužu	i
dodat	c
,	c
že	c
i	c
„	c
Nový	c
rok“	c
slavime	i
dvakrat	i
1	c
.	c

a	c
14	c
.	c

ledna	c
,	c
ten	c
pozdějši	i
svátek	c
jmenuje	i
se	i
„	c
Starý	c
Nový	c
rok“	c
(	c
neco	i
podobného	c
existije	i
i	c
ve	c
Srbsku	c
,	c
Černé	c
Hoře	c
,	c
Makedonsku	c
,	c
a	c
Švajcarsku	i
–	c
něm	c
.	c

Alter	c
Silvester	c
)	c
.	c

Možná	c
,	c
že	c
časová	c
blízkost	c
tech	i
dvouch	i
(	c
čili	c
čtyřech	i
)	c
svátků	c
,	c
ovlivnila	c
michání	i
a	c
přehod	i
jejich	c
tradic	c
,	c
a	c
zároven	i
i	c
pokles	c
nenovonovoročných	i
oslav	c
.	c

Vím	c
,	c
že	c
na	c
věnkově	i
ještě	c
občas	c
oslavuji	i
tzv	c
.	c

Kaljady	c
.	c

Vědci	c
řikaji	i
,	c
že	c
tato	c
tradice	c
má	c
předchristianský	c
-	c
pohanský	c
původ	c
.	c

Glavní	i
obsah	c
Kaljad	c
-	c
přivítání	c
slůnca	i
,	c
a	c
začatek	i
nárůstů	i
delki	i
dnu	i
.	c

Mladež	i
muže	i
výpravit	i
se	i
malymi	i
skupinami	i
po	c
obce	i
,	c
spivaji	i
,	c
přeje	i
lídem	i
nejaké	i
dobré	c
věci	c
,	c
a	c
tym	i
padem	i
získáváji	i
si	i
penize	i
,	c
pečivo	c
,	c
alkohol	c
atd	c
.	c

Vánoční	c
stromek	c
,	c
dárky	c
,	c
Děd	c
Moroz	c
,	c
resp	c
.	c

Dzed	c
Maroz	c
spojeny	i
více	c
s	c
Novým	c
rokem	c
,	c
než	c
s	c
Vánocemi	c
.	c

Nejlepší	c
den	c
mého	c
života	c
Každý	c
den	c
mého	c
života	c
má	c
své	c
vlastní	c
kouzlo	c
,	c
ať	c
už	c
je	c
plno	i
radostí	c
nebo	c
smutků	i
.	c

Většinou	c
jsem	c
spokojená	c
s	i
všemi	c
prožitými	c
dny	c
.	c

Až	c
do	c
nynějška	c
,	c
nejlepší	c
den	c
mého	c
života	c
jsem	c
prožila	c
ve	c
Francii	c
v	c
roce	c
2008	c
.	c

28	c
.	c

9	c
.	c

2008	c
jsem	c
návštivila	i
Paříž	c
s	c
kamarády	c
a	c
kamarádami	i
z	c
Francie	c
.	c

Ráno	c
jsme	c
vstavali	i
brzo	c
a	c
přijeli	c
jsme	c
z	c
Nantesu	c
do	c
Paříže	c
vlakem	c
.	c

Povídali	c
jsme	c
veselo	i
s	c
angličtinou	c
,	c
činštinou	i
a	c
francouštinou	i
a	c
pak	c
jsme	c
hrali	i
kartu	i
dohromady	i
.	c

Po	c
třech	c
hodině	i
jsme	c
se	c
dostali	c
toto	i
romantické	i
město	i
–	c
Paříž	i
.	c

Tam	c
všude	c
bylo	c
plno	c
romantiky	c
.	c

Napřed	c
jsme	c
návštivili	i
pařížský	c
symbol	c
–	c
Eiffelova	i
věž	c
a	c
vynésli	i
jsme	c
konečné	c
rozhodnutí	c
,	c
že	c
budeme	c
vystoupit	i
.	c

Když	c
jsme	c
nakonec	c
dosáhli	c
vrcholu	c
věže	c
,	c
všichni	c
byli	c
hrozně	c
unavené	i
.	c

Pak	c
jsme	c
fotografovali	i
tam	i
protože	c
byl	i
tam	i
krasný	i
celkový	c
pohled	c
na	c
město	c
.	c

V	c
poledne	c
jsme	c
chutnali	i
typické	c
francouzské	c
jidlo	i
v	c
jedné	c
restauraci	c
.	c

Líbilo	i
se	c
nám	c
moc	i
víno	c
a	c
husí	c
paštika	c
.	c

Kvůli	c
studenému	c
vítru	i
na	c
vrcholek	i
věže	c
,	c
sešli	i
jsme	i
dolů	c
brzo	c
a	c
jel	i
i	i
jsme	c
metrem	c
k	c
řece	c
Seine	i
.	c

Koupili	c
jsme	c
místenky	c
lodě	i
,	c
abychom	c
mohli	c
vidět	c
krásnou	c
krajinu	c
po	i
řece	i
v	i
lodě	c
.	c

Byla	c
jsem	c
moc	c
překvapená	c
,	c
že	c
jeden	i
z	c
kamarádů	c
žadal	i
mně	c
o	c
lásku	c
a	c
pak	c
jsme	c
zamilovali	i
.	c

V	c
tom	i
momentu	i
,	c
myslela	i
jsem	i
,	c
že	c
jsem	c
byla	c
nejšťastnější	c
dívka	c
ve	c
světě	c
.	c

Potom	c
jsme	c
jeli	c
na	c
jiné	c
atrakci	c
na	c
návštěvu	c
,	c
na	i
příklad	i
Elysejská	c
pole	c
,	c
Katedrála	i
Notre	c
-	c
Dame	c
v	c
Paříži	c
a	c
Vítězný	c
oblouk	c
.	c

Všichni	c
byli	c
veselé	i
a	c
radostné	i
.	c

Pak	c
jsme	c
museli	i
rozjet	c
na	c
jinou	i
stranu	i
protože	c
několik	c
lidí	c
chtěli	i
jet	c
na	c
nákup	c
a	c
jiné	i
rádi	c
vidějí	i
večerní	c
krajinu	c
.	c

Proto	c
jsem	c
jela	c
s	c
několika	c
kamarády	c
spolu	c
do	c
vyznamného	i
obchodního	c
domu	c
,	c
,	i
la	i
fayette“	i
a	c
koupila	c
jsem	c
dárky	c
pro	c
rodiče	c
a	c
přátel	i
.	c

Až	c
pozdní	i
večer	c
jsme	c
vratili	i
do	c
hotelu	c
v	c
centru	c
a	c
šla	c
jsem	c
spát	c
pozdě	c
protože	c
jsme	c
si	c
povídali	c
až	c
do	c
půlnoce	i
.	c

V	c
Praze	c
,	c
10	c
.	c

ledna	c
Milá	c
Lenko	c
!	c

Děkuju	c
ti	c
moc	c
za	c
pozvání	c
na	c
oslavu	c
tvých	c
narozenin	c
!	c

Jsem	c
ráda	c
že	c
jsi	c
na	c
mě	c
nezapoměla	i
.	c

Blahopřaju	i
ti	c
k	c
narozeninám	c
a	c
všechno	c
nejlepší	c
!	c

Ale	c
bohužel	c
tento	c
den	c
nemůžu	c
přijít	c
,	c
protože	c
maminka	c
řekla	c
,	c
že	c
přijede	c
můj	c
strýc	c
z	c
USA	c
,	c
a	c
musím	c
na	c
něho	c
čekat	c
doma	c
,	c
protože	c
on	c
nemá	c
kliče	i
.	c

Je	c
mi	c
velmi	i
lito	i
,	c
protože	c
styská	i
se	c
mi	c
po	c
tobě	c
.	c

Mohly	c
bychom	c
se	c
sejit	i
někdy	c
pak	c
,	c
možná	c
že	c
o	c
víkendu	c
?	c

Šly	c
bychom	c
do	c
kavarny	i
,	c
daly	c
bychom	c
si	c
kávu	c
nebo	c
čaj	c
a	c
hodně	c
bychom	c
bavily	i
.	c

Čekám	c
na	c
tvou	c
odpoveď	i
,	i
a	i
doufám	i
že	c
už	c
se	c
těšíš	c
.	c

Ja	i
se	c
určitě	c
těším	c
!	c

S	c
pozdravem	c
,	c
Eva	c
Má	c
nejlepší	c
kamarádka	c
je	c
z	c
Rostova	c
,	c
ale	c
teď	c
bydlí	c
v	c
Americe	c
.	c

Jmenuje	c
se	c
Polina	c
.	c

Je	c
jí	c
17	c
let	c
.	c

Ještě	c
nepracuje	c
,	c
ale	c
už	c
skončila	c
školu	c
a	c
chodí	c
do	c
kurzu	c
angličtiny	c
,	c
protože	c
chce	c
zůstat	c
v	c
Americe	c
a	c
studovat	c
tam	c
.	c

Neměla	c
možnost	i
se	c
s	c
ní	c
setkat	c
asi	c
pět	c
měsíců	c
,	c
ale	c
to	c
nevadí	c
.	c

Mluvím	c
s	c
ní	c
každý	c
den	c
a	c
vím	c
,	c
že	c
to	c
je	c
dobrý	c
člověk	c
.	c

Polina	c
je	c
střední	c
postavy	c
.	c

Má	c
kratké	i
světlé	c
vlasy	c
a	c
modré	c
oči	c
.	c

Také	c
má	c
světlou	c
pleť	c
,	c
ale	c
dost	c
často	c
je	c
opalená	i
.	c

Vážím	c
si	c
jí	c
,	c
protože	c
má	c
dobrou	c
povahu	c
.	c

Je	c
ctižádostivá	c
a	c
pracovita	i
.	c

Myslím	c
,	c
že	c
to	c
je	c
důležité	c
,	c
protože	c
může	i
jí	c
nějak	c
pomoct	c
.	c

Take	i
je	c
spolehlivá	c
a	c
úpřímná	i
.	c

To	c
znamená	c
,	c
že	c
můžu	c
věřit	c
tomu	c
,	c
co	c
říká	c
.	c

Doufám	c
,	c
že	c
brzy	c
budu	c
mít	c
možnost	c
se	c
s	c
ní	c
setkat	c
.	c

Jmenuji	c
se	c
Eva	c
.	c

Teď	c
bydlím	c
v	c
Praze	c
,	c
ale	c
před	c
několika	c
lety	c
jsem	c
žila	c
v	c
Hanoji	c
.	c

Byla	c
jsem	c
tam	c
až	c
čtyři	c
roky	c
a	c
můžu	c
říct	c
,	c
že	c
čas	c
strávený	c
v	c
Hanoji	c
byl	c
velmi	c
výborný	c
.	c

Měla	c
jsem	c
hodně	c
kamarádů	c
,	c
s	c
kterými	c
často	i
chodila	c
na	c
procházky	c
,	c
do	c
kina	c
a	i
td	i
.	c

Myslím	c
,	c
že	c
jsem	c
někdy	c
měla	c
smutek	c
nebo	c
špatnou	c
náladu	c
,	c
ale	c
to	c
už	c
dávno	i
zapoměla	i
.	c

Pamatuju	c
jenom	i
jeden	c
den	c
.	c

Tehdy	c
bylo	c
jaro	c
,	c
možna	i
duben	c
,	c
ale	c
to	c
nevadí	c
,	c
a	c
kamarády	i
mých	c
rodičů	c
měly	i
nějaký	c
svátek	c
.	c

Od	c
rána	c
jsem	c
nebyla	c
v	c
náladě	c
,	c
ale	c
té	i
kamarády	i
rozhodli	i
jít	c
večer	c
do	c
restaurace	c
.	c

Všechno	c
bylo	c
dost	c
dobře	i
,	c
večer	c
byl	c
velmi	c
veselý	c
.	c

Všichni	c
se	c
bavili	c
,	c
mluvili	c
a	c
přes	i
několik	i
hodin	i
odešli	c
z	c
restauarce	i
.	c

Jeli	c
jsme	c
domů	c
taxíkem	c
,	c
a	c
už	c
jsem	c
začala	i
myslet	c
,	c
že	c
to	c
byl	c
hezký	c
den	c
.	c

Ale	c
najednou	c
jsem	c
uviděla	c
,	c
že	c
s	i
druhé	c
strany	c
přímo	c
na	c
nás	c
jede	c
velké	c
auto	c
.	c

Nikdo	c
neměl	c
čas	c
na	c
zotavení	i
a	c
přes	i
chvilí	i
se	c
stala	c
nehoda	c
.	c

Naštěstí	c
nikdo	i
neporanil	c
.	c

S	c
taxíkem	c
také	i
vůbec	c
nic	c
nestalo	c
,	c
jenom	c
malá	i
dent	i
vpředu	i
.	c

Když	c
jsme	c
vyšli	c
z	c
auta	c
,	c
na	c
ulici	c
bylo	c
několik	c
lidí	c
a	c
nekteří	i
zeptali	i
,	c
jestli	c
budeme	c
platit	c
za	c
dopravu	c
nebo	c
ne	c
.	c

Teď	c
to	c
je	c
vesele	i
,	c
ale	c
v	c
ten	c
den	c
myslela	c
jsem	c
,	c
že	c
to	c
je	c
výsměch	c
.	c

Chtěla	c
bych	c
,	c
aby	c
to	c
už	c
bylo	c
všechno	c
,	c
ale	c
ne	c
.	c

Později	c
jsme	c
zjistili	c
,	c
že	c
nevíme	c
kam	c
přesně	c
musíme	c
jít	c
,	c
a	c
proto	c
asi	i
půl	c
hodiny	c
šli	c
přímo	c
.	c

Naštěstí	c
tam	c
bylo	c
naše	c
velvyslanectví	c
a	c
na	c
tom	i
dnešní	c
dobrodružství	c
skončili	i
.	c

Myslím	c
,	c
že	c
to	c
byl	c
jeden	c
z	c
nejhorších	c
dní	c
mého	c
života	c
,	c
na	c
který	c
nikdy	c
nezapoměnu	i
.	c

Má	c
rodina	c
není	c
tak	c
moc	c
velká	c
,	c
nemám	c
bratry	c
ani	c
sestry	c
,	c
ale	c
myslím	c
,	c
že	c
kdybych	c
měla	c
možnost	c
,	c
mluvila	c
bych	c
o	c
všech	c
jejích	c
členech	c
,	c
protože	c
každý	c
z	c
nich	c
nějak	i
odlišuje	c
od	c
ostatních	c
.	c

Ale	c
teď	c
chtěla	c
bych	c
vypravět	i
o	c
svém	c
dědečkovi	c
.	c

Je	c
to	c
už	c
dost	c
starší	c
pan	i
.	c

Můj	c
dědeček	c
ma	i
vysokou	c
postavu	c
.	c

Teď	c
je	c
šedý	c
,	c
ale	c
když	c
byl	c
mladý	c
,	c
měl	c
hnědé	c
vlasy	c
.	c

Určitě	c
má	c
vrásky	c
kvůli	c
svému	c
věku	c
.	c

Jeho	c
očí	i
jsou	c
světlohnědé	c
.	c

Myslím	c
,	c
že	c
to	c
je	c
všechno	c
o	c
tom	c
,	c
jak	c
vypadá	c
.	c

Nyní	c
trochu	c
o	c
jeho	c
hlavních	c
vlastnostech	c
.	c

Ještě	c
když	c
jsem	c
byla	c
malá	c
,	c
pořád	c
říkal	c
,	c
že	c
musím	c
vědět	c
,	c
co	c
chci	c
mít	c
od	c
života	c
.	c

Tehdy	c
se	c
mi	c
to	c
nelibilo	i
a	c
vůbec	c
tomu	i
nerozuměla	c
.	c

Takže	c
říkal	c
,	c
že	c
jestli	c
chci	c
něčeho	c
dosahnout	i
,	c
tak	c
lepé	i
bude	c
být	c
jisti	i
a	c
nebat	i
se	c
.	c

Už	c
teď	c
rozumím	c
,	c
že	c
měl	c
pravdu	c
.	c

Můj	c
dědeček	c
mám	i
rád	c
čtení	c
a	c
je	c
velmi	c
chytrý	c
.	c

Když	c
mám	c
nějaké	c
problemy	i
,	c
můžu	c
mu	c
zavolat	c
a	c
vždycky	c
mi	c
poradit	i
.	c

Je	c
už	c
v	c
důchodu	c
,	c
protože	c
je	c
mu	c
69	c
let	c
,	c
ale	c
byl	c
pracovitý	c
a	c
ctižádostivý	c
.	c

Pracoval	c
každý	c
den	c
dlouho	c
,	c
snažil	c
vyřešit	i
všechno	c
včas	c
.	c

Také	c
můžu	c
říct	c
,	c
že	c
je	c
verný	i
.	c

S	c
mou	c
babičkou	c
jsou	c
spolu	c
asi	c
45	c
let	c
a	c
nikdy	c
jsem	c
neviděla	c
,	c
aby	c
se	c
hadali	i
.	c

Možna	i
v	c
některém	c
smyslu	c
jsou	c
ideální	c
manželé	c
.	c

Nakonec	c
chci	c
říct	c
,	c
že	c
mám	c
štěstí	c
,	c
že	c
to	c
je	c
můj	c
dědeček	c
,	c
protože	c
mám	c
ho	c
moc	c
ráda	c
V	c
roce	c
2008	c
me	i
rodiče	c
zjistili	c
,	c
že	c
pojedou	c
pracovat	c
do	c
Prahy	c
.	c

To	c
nebylo	c
jejich	c
řešení	c
,	c
ale	c
byli	c
šťastné	i
,	c
že	c
mají	c
takový	i
šance	i
.	c

Nebyla	c
jsem	c
tak	c
moc	c
ráda	c
,	c
protože	c
už	i
skončila	c
desátou	c
třídu	c
a	c
nechtěla	c
jsem	c
nikam	c
jet	c
a	c
měnit	c
svůj	c
život	c
.	c

Ale	c
nic	c
na	c
mě	i
nézaleželo	i
,	c
proto	c
jsem	c
musela	c
jet	c
s	c
nimi	c
a	c
studovat	c
v	c
ruské	c
škole	c
při	c
velvyslanectví	c
RF	c
v	c
ČR	c
.	c

První	c
rok	c
jsem	c
se	c
vůbec	c
neučila	c
češtinu	c
,	c
protože	c
myslela	i
,	c
že	c
se	c
vratím	i
do	c
Ruska	c
a	c
nepotřebuju	c
jí	i
.	c

Asi	c
v	c
květnu	c
jsme	c
rozhodli	i
,	c
že	c
bude	c
lepé	i
,	c
jestli	c
zůstanu	c
tady	c
,	c
dostanu	c
na	i
vysokou	c
školu	c
a	c
budu	c
bydlet	c
v	c
Praze	c
.	c

Pak	c
má	c
maminka	c
na	c
Internetu	i
našla	c
kurz	c
češtiny	c
,	c
kde	c
se	c
teď	c
učím	c
.	c

Chci	c
říct	c
,	c
že	c
poprve	i
bylo	i
trochu	c
těžké	c
,	c
protože	c
jsem	c
nikdy	c
před	i
tím	i
nemusela	c
mluvit	c
česky	c
.	c

Ale	c
čeština	c
je	c
podobná	c
ruštině	c
,	c
a	c
proto	c
asi	i
přes	i
měsíc	i
jsem	c
si	c
zvykla	c
.	c

Myslím	c
,	c
že	c
hodně	c
Rusů	c
myslí	i
,	c
že	c
ten	c
jazyk	c
je	c
dost	c
veselý	c
,	c
protože	c
pro	c
nas	i
některá	c
slova	c
jsou	c
docela	c
legrační	c
(	c
význam	c
slov	c
je	c
někdy	c
vůbec	c
jíný	i
)	c
.	c

Když	c
jsem	c
četla	c
učebnice	c
,	c
také	c
jsem	c
se	c
trochu	c
smala	i
,	c
ale	c
už	i
teď	i
ráda	i
se	i
učím	c
češtinu	c
.	c

Také	c
pro	c
některých	i
je	c
těžké	c
,	c
že	c
v	c
české	c
gramatice	c
je	c
7	c
padů	i
,	c
ale	c
ruština	c
má	c
6	c
,	c
proto	c
pro	c
mě	c
to	c
není	c
moc	c
velký	c
problem	i
.	c

Nelíbí	c
se	c
mi	c
,	c
že	c
předložky	c
často	c
jsou	c
uplně	i
jíné	i
,	c
než	c
používáme	i
v	c
ruštině	c
.	c

To	c
je	c
opravdu	c
těžké	c
si	c
zapamatovat	c
.	c

Jsem	c
ráda	c
,	c
že	c
se	c
učím	c
v	c
Praze	c
,	c
protože	c
vždycky	c
mám	c
možnost	c
mluvit	c
s	c
Čechy	c
.	c

Doufám	c
,	c
že	c
brzy	c
budu	c
vědět	c
češtinu	c
lepé	i
a	c
už	c
nebudu	c
mít	c
problemy	i
komunikovat	c
s	c
lidmi	c
.	c

Myslím	c
,	c
že	c
čeština	c
je	c
ten	c
jazyk	c
,	c
který	c
je	c
docela	c
lehký	c
pro	c
Rusy	c
jeho	i
je	c
možne	i
se	c
naučit	c
za	c
rok	c
.	c

V	i
ctvrtek	i
18	c
křezna	i
jsem	c
sla	i
na	c
koncert	c
s	c
dvema	i
kamarádkami	c
.	c

Myslel	i
začat	i
v	c
19.30	c
a	c
proto	c
jsme	c
se	c
rozhodly	c
,	c
že	c
půjdeme	c
dřív	c
,	c
abychom	c
si	c
mohly	c
dostat	c
dobrá	c
místa	c
.	c

Přišly	c
jsme	c
v	c
6	c
hodin	c
a	c
měly	c
velký	i
šok	c
,	c
protože	c
tam	c
bylo	c
hodně	c
lidí	c
.	c

Především	c
to	c
byly	c
mladé	c
holky	c
,	c
ale	c
také	c
kluci	c
a	c
několik	c
dospělých	c
.	c

Staly	i
jsme	c
na	c
ulici	c
možna	i
40	c
minut	c
,	c
pořád	c
na	c
jednom	c
místě	c
.	c

Jenom	c
jednou	c
jsem	c
odbočila	c
a	c
uslyšela	c
,	i
že	c
jedna	c
má	c
kamarádka	c
křičí	c
:	c
„	c
Běž	c
!	c

“	c
Přiští	i
chvili	i
všichni	c
lide	i
se	c
začali	c
strkat	c
,	c
běžet	c
a	c
bylo	c
to	c
dost	c
nebezpečné	c
.	c

Naštěstí	c
to	c
nakonec	c
dopadlo	c
dobře	c
a	c
podařilo	c
se	c
nám	c
dostat	c
místa	c
vedle	c
scény	c
přímo	c
uprostřed	c
,	c
proto	c
jsme	c
měly	c
možnost	c
všechno	c
vidět	c
.	c

V	c
té	c
místnosti	c
bylo	c
docela	c
dusno	c
a	c
horko	c
,	c
protoze	i
byl	i
velký	c
dav	c
,	c
každý	c
stal	i
velmi	c
blízko	c
k	c
jinému	c
člověku	c
.	c

Kdo	c
přišel	c
později	c
také	c
chtěl	c
jít	c
bliž	i
,	c
proto	c
pořád	c
byl	c
nějaký	c
chaos	c
.	c

Asi	c
v	c
19.20	c
na	c
scénu	c
vyšla	c
první	c
skupina	c
,	c
nepamatuju	c
jaký	c
měla	c
název	c
,	c
ale	c
líbila	c
se	c
mi	c
.	c

Po	c
ně	i
šla	c
jiná	c
skupina	c
,	c
která	c
vystupovala	c
dobře	c
.	c

V	c
20.30	c
tahle	c
čast	i
koncertu	c
skončila	c
a	c
scénu	c
uzavřeli	c
oponou	c
,	c
aby	c
mohli	c
změnit	c
dekorace	c
.	c

Holky	c
kolem	c
nás	c
pořád	c
křičely	c
a	c
jím	i
vůbec	c
nevadelo	i
,	c
že	c
musely	c
stát	c
na	c
nohách	c
asi	c
40	c
minut	c
,	c
než	c
všechno	c
bylo	c
připraveno	c
.	c

Já	c
se	c
svou	c
kamarádkou	c
(	c
druhá	c
odešla	c
na	c
druhé	c
patro	c
)	c
se	i
citila	i
unavené	c
,	c
ale	c
čekaly	c
.	i

Můžu	c
říct	c
,	c
že	c
to	c
toho	i
stalo	i
.	c

Když	c
zahrala	i
tichá	c
hudba	c
divaci	i
začali	c
velmi	c
–	c
velmi	c
hlasitě	c
křičet	c
,	c
nazyvat	i
nahlas	c
jmeno	i
sólisty	c
,	c
skákat	c
,	c
zvednuli	c
ruce	c
nahoru	c
a	c
čekali	c
kdy	c
tá	i
opona	c
upadne	i
.	c

Toho	c
jsem	c
se	c
trochu	c
bala	i
,	c
protože	c
nechtěla	i
i	c
myslet	c
,	c
co	c
se	c
stane	c
pak	c
.	c

Hudba	c
se	c
stala	c
hlasitější	c
a	c
už	c
všichni	c
viděli	c
Siluetu	i
Jareda	c
,	c
to	c
byl	c
opravdu	c
chaos	c
.	c

Opona	c
upadla	i
.	c

Myslím	c
,	c
že	c
v	c
ten	c
moment	c
křik	i
mohla	i
slyšet	i
celá	c
Praha	c
.	c

Dál	c
čas	c
letěl	c
rychleji	c
.	c

Snažila	c
jsem	c
hodně	c
fotografovat	c
(	c
to	c
bylo	c
docela	c
těžké	c
,	c
protože	c
před	i
mnou	c
byly	c
ruce	c
)	c
.	c

Ta	c
skupina	c
se	c
nazyvá	i
30	c
seconds	i
to	c
mars	c
.	c

je	i
velmi	c
znamá	i
.	c

Líbilo	c
se	c
mi	c
,	c
že	c
dost	c
dobře	c
komunikovali	c
s	c
publikem	c
.	c

Na	c
konci	c
sólista	c
dostal	c
vlajku	c
české	i
republiky	c
a	c
zpěval	i
dál	c
s	c
ní	c
.	c

Koncert	c
skončil	c
v	c
11	c
hodin	c
,	c
ale	c
lidé	c
ještě	c
dlouho	c
nikam	c
nešli	c
.	c

Viděla	c
jsem	c
tam	c
své	c
spolužáky	c
,	c
mluvila	c
s	i
nimi	c
a	c
byla	c
moc	i
ráda	c
,	c
protože	c
neměla	c
takovou	i
možnost	c
už	c
dlouho	c
.	c

S	c
kamarádkou	c
odešly	i
pryč	c
asi	c
v	c
11.30	c
.	c

Moc	c
chtěly	i
pít	c
,	c
ale	c
nikdy	i
nemohly	i
nic	c
koupit	c
.	c

Byl	c
jenom	i
jeden	c
automat	c
,	c
který	c
vzal	i
padesát	c
korun	c
ale	c
vody	i
nedal	c
.	c

Když	c
jsem	c
přišla	c
domu	i
,	c
byla	c
jsem	c
velmi	c
unavena	i
,	c
boleli	i
mi	i
nohy	c
,	c
trochu	c
ruky	i
a	c
záda	c
,	c
asi	c
nic	i
neslyšela	c
,	c
ale	c
dostala	c
jsem	c
hodně	c
pozíitivních	i
zažitků	i
.	c

Roh	c
abundance	c
„	c
Roh	c
abundance“	c
je	c
teď	c
docela	c
znamý	i
a	c
použivaný	i
vyraz	i
v	c
Rusku	c
.	c

Lidé	c
říká	c
ho	c
dost	c
často	c
,	i
především	c
staří	c
lidé	c
,	c
ale	c
málo	i
kdo	i
z	c
nich	c
nikdy	i
se	i
zajímal	c
o	c
to	c
,	c
odkud	c
pochází	i
tá	i
fraze	i
.	c

Existuje	c
